Gene.symbol	Gene.ID	adj.P.Val	logFC
MAF	4094	0.528499921980999	0.309194575555557
LGSN	51557	0.528499921980999	-0.229078908388888
NKX2-8	26257	0.528499921980999	0.186133006500001
		0.528499921980999	-0.349081126166667
CDC14C	168448	0.528575900746815	-0.339510542833334
CTNNB1	1499	0.528601057250991	-0.14149054088889
PBLD	64081	0.528632353363325	0.265903941722222
DHX33	56919	0.528778501914795	-0.213439748277778
GPAA1	8733	0.528825254294194	0.210035773500003
CDK11B	984	0.528995744666508	0.570330823555555
		0.52902263415641	0.397871293333334
RNF182	221687	0.529031459303902	-0.460683712500001
C14orf28	122525	0.529031459303902	-0.350756712499999
MIR139	406931	0.529189032668957	0.274503653555558
LOC100128653	100128653	0.529189032668957	0.2232653875
SBF1	6305	0.529191793087319	0.17274246011111
		0.529191793087319	-0.268628582944445
CLDN16	10686	0.529191793087319	-0.168640505333334
SLC30A8	169026	0.529191793087319	-0.245644249777777
NCKAP1	10787	0.529191793087319	-0.281207937388889
GPR31	2853	0.529191793087319	0.210976446166668
GH2	2689	0.529397724061464	0.156259748611111
AQP2	359	0.529467422052529	0.20130533588889
		0.529467422052529	-0.169684689333332
ALKBH4	54784	0.529772538439531	0.221520361388888
		0.529793458944953	0.241614309166665
NANOGP1///NANOG	404635///79923	0.529899632870418	-0.241759301444443
		0.529970386022911	-0.389344769333334
PCED1B	91523	0.529970386022911	-0.241435447222223
RPS27A	6233	0.530047803477919	-0.293194204000001
TXNRD2	10587	0.530216686908877	0.204529570111113
PRDM7	11105	0.530216686908877	0.232205929111113
		0.530411050611051	0.363609596333334
LINC00504	201853	0.530411050611051	0.250993541666667
DLX4	1748	0.530447638382389	0.215971533777778
		0.530450095292589	0.290466182444446
		0.530450095292589	-0.136549517499999
		0.530502917672466	0.177556498833335
OVOL2	58495	0.530519249129033	0.203975271055555
		0.530624715766022	0.170433025166667
FNBP1	23048	0.530624715766022	-0.144180874277776
		0.530624715766022	-0.440284413166666
		0.530779158225344	-0.245764538944444
KCNT1	57582	0.530779158225344	0.202471018222223
		0.530779158225344	0.211448846444445
		0.530779158225344	-0.317591883055555
CTDSPL	10217	0.530799594911806	-0.302339318777778
CBR4	84869	0.530837007158154	-0.268743411166667
OR12D3	81797	0.530865761644637	0.298146500277777
		0.530972362985499	-0.450771418555556
		0.530972362985499	-0.723460167000002
		0.530972362985499	0.165496278499999
		0.530972362985499	0.489699021055554
		0.530972362985499	0.928153336055555
CFAP206	154313	0.530972362985499	-0.127909519666667
		0.530998529965621	-0.502982043388888
		0.531000752917131	0.139679037944444
LOC105369209	105369209	0.531000752917131	0.188794595055555
GAL3ST1	9514	0.531000752917131	0.232572419611112
FXYD3	5349	0.531017987196022	-0.190252777611111
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	100036563///100033818///100033817///100033816///100033815///100033814///100033813///100033812///100033810///100033808///100033804///100033803///100033802///100033799///100033603///100033460///100033454///100033453///100033451///100033450///100033449///100033448///100033447///100033446///100033445///100033443///100033442///100033441///338433///6638	0.53104981780435	-0.116307351555556
ZNF138	7697	0.53104981780435	-0.586471628166669
		0.531105855413391	-0.435142861722223
		0.53110932377461	-0.193932158999999
C9orf129///FAM120A	445577///23196	0.531184591790515	0.176735181611111
DCHS1	8642	0.531226827577703	-0.199109388277777
GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A	100132979///100132565///729786///653061///643699///440270///390535///283768///23015	0.531226827577703	-0.300557168444444
RERG	85004	0.531226827577703	0.157628999777779
PEX11A	8800	0.531226827577703	-0.186139190277779
RREB1	6239	0.531226827577703	-0.247812355499999
		0.531237686450625	-0.389855369388887
		0.531272588296501	-0.276522941444444
CCDC125	202243	0.531580250917858	-0.373631518277775
ZNF574	64763	0.531614089488487	-0.196087379722224
P4HA2	8974	0.531614089488487	-0.205235830722222
FAM199X	139231	0.531614089488487	0.176384039111115
ZMPSTE24	10269	0.531614089488487	0.194180561222222
ZNF813	126017	0.53164160705888	-0.254355188611112
		0.531707584114435	-0.330311375055555
		0.531707584114435	0.185749880333333
CHRNA7	1139	0.5318327775938	-0.279172696166666
FLJ42393	401105	0.531986445027299	0.265452731944445
		0.532095820244746	-0.182400408888888
		0.532095820244746	-0.427497881611111
		0.532191583531999	-0.260721655055555
HHLA3	11147	0.53224664855616	0.272252957
AQP6	363	0.532345215824932	0.178383299555557
HECW2	57520	0.532345215824932	0.185827178277776
		0.532461479274583	-0.49301899861111
ASNA1	439	0.532461479274583	0.158262803777777
CFAP157	286207	0.532564407996528	0.175402283777776
PKLR	5313	0.532630325716779	-0.259419909888888
		0.532739227707395	-0.481042755166667
ZSCAN29	146050	0.532773743803817	-0.277419090277778
		0.532839277039854	0.286791088944446
TMEM26	219623	0.532839277039854	0.153207738444444
RGS20	8601	0.532839277039854	0.170332092666667
LINC00479	150135	0.53286878208094	0.174289960611111
		0.53286878208094	-0.443337498000002
PAGE1	8712	0.53286878208094	0.17877545
INTS4P2///INTS4P1///INTS4	644619///285905///92105	0.53286878208094	0.490569738777777
WDPCP	51057	0.53286878208094	-0.310154246055556
		0.53286878208094	0.225155310944443
		0.532927906911577	0.256723227500001
		0.532927906911577	-0.117888443888889
		0.533258180129796	-0.185272088777777
		0.533258180129796	0.170020627555556
SEMA3B	7869	0.533336206827129	-0.268709392166666
JPX	554203	0.533336206827129	0.473957212999999
		0.533566011155236	-0.191183119888889
		0.533883076709011	0.371628446777778
		0.533886138599087	-0.295087312555557
SLC22A12	116085	0.53393288163421	0.206049716944444
GABRA3	2556	0.533998659933502	-0.157449283277777
ZNF579	163033	0.533998659933502	0.238506184277779
		0.533998659933502	-0.353516154333333
CELF1	10658	0.533998659933502	-0.185142287833331
PLEKHF1	79156	0.534190192508964	-0.203725918111111
LYPLA2	11313	0.534396555092616	0.199317450333336
		0.534396555092616	0.238468819888888
NFKBID	84807	0.534529851673769	0.268057008833334
VSNL1	7447	0.534552621356195	0.146724590166667
GADD45G	10912	0.534552621356195	0.211425180444444
		0.534552621356195	0.354565518277778
MTERF4	130916	0.534564162004418	-0.2014132505
GPN2	54707	0.534751011989747	0.165944133388889
MRGPRX2	117194	0.534956948627772	0.16209111161111
ASB18	401036	0.534974061619715	0.202187734222224
		0.534974061619715	-0.615238341277779
C10orf99	387695	0.534974061619715	-0.185066456166667
FAM21A///FAM21C	387680///253725	0.534974061619715	0.208117068888892
		0.534974061619715	0.325753523444446
NFIC	4782	0.535138389484202	0.178448046166667
		0.535138389484202	0.367698019722223
MIRLET7A2	406882	0.535168772585984	-0.192474654555556
CACNA1E	777	0.535199487406939	0.1689371375
LOC100287896	100287896	0.535259294062217	0.234754157944444
CKM	1158	0.535277407949532	-0.181734469833332
ZNF322	79692	0.53540734824055	-0.645939410833333
		0.53540734824055	0.349903297888889
SPOCK3	50859	0.53540734824055	0.156388414166666
FAM72A///FAM72D///FAM72B	729533///728833///653820	0.535491937363567	-0.36649417638889
CLEC16A	23274	0.535491937363567	0.246359776777775
ATP5D	513	0.535491937363567	0.201133978277777
TOP3B	8940	0.535492237255484	-0.14546765722222
		0.535492237255484	0.139891040944445
		0.535492237255484	0.118731307388889
		0.535595747267755	-0.260867268166666
C21orf33	8209	0.535595747267755	-0.22363570422222
VRK3	51231	0.535759189492421	0.15168007822222
		0.535769446988237	0.20718014761111
PLIN3	10226	0.535779435379204	0.156635170000001
		0.535958364423829	0.290944682722222
LOC400002	400002	0.535958364423829	-0.301285558277779
SNORD113-3	767563	0.536004625674901	-0.227596957611111
RAD52	5893	0.536004625674901	0.184494767888888
GSTTP2///GSTTP1	653399///25774	0.536095945233209	-0.236259715777778
ANP32A-IT1	80035	0.536236421396392	-0.244630460388888
		0.536247877557834	-0.154030289611111
MUS81	80198	0.536289555737984	-0.25239505
		0.536289555737984	-0.442146025999998
		0.536296338125334	-0.233561797111109
SPACA5B///SPACA5	729201///389852	0.536413470221848	0.248396120888889
CACNA2D1	781	0.536413470221848	-0.137213034555556
MRPS30	10884	0.536503460193924	-0.179502961222223
CNBD1	168975	0.536575866192828	0.104475502888889
		0.536664001433769	0.3458919715
		0.536820200878713	-0.165397055611112
		0.536867137887683	0.169970939333333
		0.536897206959147	0.135750909444445
FAM74A6///FAM74A4///FAM74A1	653123///401508///401507	0.536897206959147	0.278097961222223
		0.536897206959147	-0.2897033775
IFNL2	282616	0.536897206959147	0.2627454085
VPS13B	157680	0.537217443746482	-0.169226485000001
SNORD14C	85389	0.537237007245755	-0.677318604222224
TNFRSF13B	23495	0.537238478097785	0.217600478666667
		0.537267570516357	-0.184499825
MEPCE	56257	0.537339127350903	-0.306533706055557
MMP16	4325	0.537387431726548	-0.181048903444444
MAN2A2	4122	0.537387431726548	-0.161810678333332
		0.537387431726548	0.164050910833334
PSMA1	5682	0.537387431726548	-0.262013836611105
TDRG1	732253	0.537456146044975	-0.162461424
ACADSB	36	0.537521650616461	-0.263834648444443
C14orf166	51637	0.537543730721432	-0.254228525611111
		0.537553184440893	0.399893166111113
		0.537557705414705	-0.446431047833332
NOL4L	140688	0.537557705414705	-0.28548507261111
		0.537582461274486	-0.103663450222222
GDAP1L1	78997	0.537582461274486	0.184676839555555
		0.537582461274486	-0.518104583777779
OR1E2	8388	0.537582461274486	-0.24515872038889
		0.537881384820068	0.397634847222222
		0.537881384820068	0.0945676992777766
		0.537949557475488	-0.342762023944446
LRRC73	221424	0.538098149689093	0.193072707277776
AMBRA1	55626	0.538098149689093	-0.129188093277778
PMP22	5376	0.538144696007241	0.540942422833333
BEX5	340542	0.538144696007241	-0.234246908777778
SNORD115-14	100033451	0.538187269493877	-0.131631125611111
OR6C70	390327	0.538187269493877	0.119461585666666
		0.538343378402612	-0.384236708500001
DDR2	4921	0.538347801076917	-0.219141206055556
		0.538375839171333	-0.324442442
KCND1	3750	0.538476905046058	0.210667549333333
		0.538561010387215	-0.302834691222227
		0.538703438147951	-0.291708780555554
		0.538791461959921	-0.265127457777777
ADGRF2	222611	0.538791461959921	-0.18092065261111
GRIA4	2893	0.538791461959921	0.131523038333334
		0.538791461959921	-0.142918314444445
RNMT	8731	0.538791461959921	-0.321591461777778
UCN2	90226	0.538791461959921	-0.200145010833333
SOX17	64321	0.538791461959921	0.194173141277777
		0.538791461959921	0.551502317444446
		0.538791461959921	0.140914606666671
		0.539006124897946	-0.160931265499999
CREB3L3	84699	0.539006124897946	0.188728508166665
LOC646214	646214	0.539044823338039	-0.38611542288889
DNAH1	25981	0.539244818724154	0.24357496188889
		0.539244818724154	0.238144585000001
SNORA50A	677830	0.539244818724154	0.456180779611109
SERF2-C15ORF63///HYPK	100529067///25764	0.539244818724154	-0.279486849999998
		0.539244818724154	-0.265358249666668
		0.539296924920468	0.403000151944445
P2RY10	27334	0.539296924920468	-0.601994248555555
SGSM1	129049	0.5393699512318	0.217467648277779
		0.539391665874003	0.48963474388889
SLC33A1	9197	0.539391665874003	-0.293604038777781
RNF128	79589	0.539391665874003	0.149226558055555
OR6K3	391114	0.539447653940992	-0.161097122444445
		0.539447653940992	0.122486555666667
		0.539447653940992	0.290191085555557
FLJ34503	285759	0.539447653940992	-0.161877302277778
DNASE1L3	1776	0.539447653940992	-0.297533300444445
CFB	629	0.539447653940992	0.284562920388889
		0.539447653940992	0.168626194388888
PPCS	79717	0.539613244118944	0.318138768500001
		0.539613244118944	-0.341699977555553
C22orf42	150297	0.539613244118944	0.275705939666667
SERGEF	26297	0.539613244118944	0.203891390611112
		0.539689250206087	-0.477890677055556
SAA1	6288	0.53971798461382	-0.258112992222223
IL6	3569	0.539732636643756	0.466455142166667
GJA9-MYCBP///GJA9	100527950///81025	0.539772230434925	0.0987743834444448
COX6B1	1340	0.539838386496174	0.181057203611111
		0.539838386496174	-0.229714437388889
SLC51B	123264	0.539877398670263	0.202760809444445
UBIAD1	29914	0.539877398670263	-0.185505395333333
REXO1L1P	254958	0.539925225876494	-0.217373425611115
IZUMO1R	390243	0.539925225876494	0.187844518833332
		0.539925225876494	-0.317371762277777
		0.54005789180754	-0.0937182382777779
		0.54005789180754	0.238727152944445
MT1IP	644314	0.54005789180754	0.216526090611114
		0.54005789180754	-0.699823147666669
HMX2	3167	0.54005789180754	0.279424349111113
		0.54005789180754	0.143781056388889
		0.54005789180754	-0.264208170166666
GATC	283459	0.54005789180754	0.160565949833332
		0.54005789180754	0.155678527500001
FAM175B	23172	0.540128038078107	0.345844535111109
		0.540360528518443	-0.333070198333333
		0.540360528518443	-0.108219262611111
PSMG4	389362	0.540360528518443	0.194256516444443
		0.540360528518443	-0.49722491688889
MYO18B	84700	0.540360528518443	0.166140567
OR5W2	390148	0.540360528518443	0.155131582611111
		0.540373934330931	0.148251204277777
INPP5A	3632	0.540406808022996	0.172397250333336
SLC6A4	6532	0.540680248349597	0.160571582944444
		0.540692918954994	-0.243977712222223
		0.540708912994228	0.350986495555556
		0.540835667843752	0.33330723888889
		0.540835667843752	-0.430538962444444
FAM156B///FAM156A	727866///29057	0.540860304088193	0.322367890055557
ACPT	93650	0.540860304088193	0.200258214500002
		0.540922673358456	0.158834363111112
		0.541033929559695	-0.228765688166667
		0.541164432851545	0.200716940555555
		0.541272667380868	-0.435205812222224
FNDC7	163479	0.541272667380868	0.132778629166669
MIR509-3///MIR509-2///MIR509-1	100126337///100126301///574514	0.541416558811525	0.110819236555557
ASCC1	51008	0.541498543023732	-0.233923618111111
		0.541508533763587	-0.409653068722222
ABCC11	85320	0.541704742411716	0.16281576838889
SPDYA	245711	0.541709796833966	-0.208686217388889
EMC2	9694	0.541769049644777	0.305876039333334
ERICH5	203111	0.541769049644777	0.236251511222222
MARCKSL1	65108	0.541769049644777	-0.220618071055553
		0.541794107181761	0.621174732222221
		0.5418675982692	-0.157102835777777
PTGES3	10728	0.5418675982692	-0.277497267444447
LINC00028	140875	0.5418675982692	0.216097068388889
TNFSF9	8744	0.541975818395537	-0.289594169722221
		0.541975818395537	0.178835283722222
CTNNA3	29119	0.541975818395537	0.151495135999999
		0.541975818395537	0.133513458555555
NAT1	9	0.542164523702671	0.2246349745
ATAT1	79969	0.542195079235477	-0.271385125944445
		0.54221552079687	0.34722957138889
PURG	29942	0.542298837830407	-0.195875646777778
		0.542298837830407	-0.284767059444444
LPCAT4	254531	0.542403629212044	-0.167255236555558
		0.54245183527341	-0.190486618
SLC45A4	57210	0.54245183527341	0.299897145055556
		0.54245183527341	0.189443254111112
VEGFC	7424	0.54245183527341	-0.196893240444444
CRY1	1407	0.542551730812908	-0.292262898777776
PSIP1	11168	0.5425664722572	-0.240850102333333
VEZT	55591	0.542709114348096	-0.221506811166668
		0.542801390182651	0.429440924722223
MED15	51586	0.542858455950625	0.174445855055556
WTH3DI///RAB6C///RAB6A	150786///84084///5870	0.543019729692877	0.275493766111112
MAGEC3	139081	0.543203235264473	-0.152712317388889
		0.543270298360944	0.280444703055556
HOXC9	3225	0.543314124759996	0.184812310444444
CHCHD3	54927	0.543314124759996	0.377002074833332
ACTRT2	140625	0.543314124759996	-0.1934679175
C2CD4C	126567	0.543314124759996	-0.224945539166666
CCHCR1	54535	0.543402211338029	0.454028895
NOP9	161424	0.543526405796123	-0.292110184333331
C2orf66	401027	0.543526405796123	-0.272690109388889
		0.543526405796123	-0.110708074277777
		0.543556435356716	-0.299159296944444
		0.543556435356716	0.434952279611111
		0.543633841203631	0.155487365555555
UBE2M	9040	0.543666522067668	-0.213733667222221
		0.543710477641046	0.449526103055555
CEP120	153241	0.543710477641046	0.165027689000001
		0.543963774821361	-0.142472093888889
KLKP1	606293	0.544023059068115	0.174623492777777
		0.544098539567877	0.144489280666667
		0.544214434633888	-0.456329620055555
PHC1	1911	0.544354987135584	0.403069169
SNORD58A	26791	0.544433462805916	-0.408640155722225
WDR97	340390	0.544433462805916	0.176956646055554
SARNP	84324	0.544433462805916	-0.205360439777778
LMOD2///LMOD2	442721///442721	0.544549532992818	0.240765211333332
